Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Positive_Review,Review_Total_Positive_Word_Counts,Reviewer_Score,Tags
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,3/6/2017,8.7,Alma Boutique Hotel, United Kingdom , Decor a little tired The hairdryer was hopeless and cut out repeatedly ,14, The small bag of Occitane toiletries was great Breakfast excellent great choice of hot and cold food The location just off Schwedensplatz in a quiet street was fabulous The view from the small roof terrace over the old town was lovely ,43,9.6,"[' Business trip ', ' Family with young children ', ' Superior Double Room ', ' Stayed 3 nights ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,3/3/2017,8.7,Alma Boutique Hotel, United Kingdom , Only one key for the room ,8, Fantastic location right near Scwedensplatz underground station in a quiet old town street Accommodation not luxurious but comfortable and really good buffet breakfast Very good value for money ,30,9.6,"[' Business trip ', ' Family with young children ', ' Superior Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,2/11/2017,8.7,Alma Boutique Hotel, United Kingdom , The towels were small and mean Single rooms offer very little no where to put clothes no desk poor design The air conditioning did not respond when I tried to affect the temperature ,35, The staff were great Friendly and willing to help The beds were comfortable and the shower fabulous The rooms are also pretty spacious and clean Overall I liked this hotel and would go back ,36,8.3,"[' Business trip ', ' Solo traveler ', ' Classic Single Room ', ' Stayed 6 nights ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,11/7/2016,8.7,Alma Boutique Hotel, Vatican City , The wifi was out for most of our 3 nights in the hotel which drove us crazy You could feel the gap between the single beds pushed together as a double ,33, Great range of breakfast food Staff very helpful ,10,7.9,"[' Business trip ', ' Couple ', ' Superior Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,7/18/2016,8.7,Alma Boutique Hotel, Canada , The wifi didn t work in the dining room as a business traveler I would have appreciated having breakfast available before 7AM ,24, Nice large rooms quiet cute roof top patio wifi that actually works well in rooms ,17,9.2,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 4 nights ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,4/25/2016,8.7,Alma Boutique Hotel, United States of America , The single room was indeed one person sized but since I basically only slept there I was willing to make the trade for the positives ,27, Location location location And friendly staff And a good selection at breakfast ,14,10.0,"[' Business trip ', ' Solo traveler ', ' Classic Single Room ', ' Stayed 7 nights ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,4/25/2016,8.7,Alma Boutique Hotel, Japan , Sometimes the Wi Fi became slow or disconnected ,10, Most of all staff are very friendly anytime Many choice of foods at breakfast buffet is good for long stay Close to U1 U4 station SPAR and many restaurants ,31,8.8,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 6 nights ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,10/10/2015,8.7,Alma Boutique Hotel, Russia , 1 I had to put my luggage downstairs to the luggage room myself and take it back 2 Too small room and not holding open door to the bathroom 3 A bit unfriendly lady on reception but her colleague was much better,43, 1 Very close to the center and many shops cafe 2 Really good bed 3 Good varied breakfast and welcoming lady 4 Helpful staff,25,8.8,"[' Business trip ', ' Solo traveler ', ' Deluxe Single Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,10/3/2015,8.7,Alma Boutique Hotel, United Arab Emirates , Nothing to complain,4, The hotel is in a convenient location 5 mins walk to Stephan Rooms are very clean breakfast is adequate Front desk is very helpful They recommended some very nice places to dine Overall a very comfortable experience ,39,8.3,"[' Business trip ', ' Solo traveler ', ' Classic Single Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,4/28/2017,8.7,Alma Boutique Hotel, Turkey , rooms are very small ,6, location location location just next to Schwedenplatz from where you can go anywhere including the airport ,18,7.1,"[' Business trip ', ' Solo traveler ', ' Classic Single Room ', ' Stayed 2 nights ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,2/12/2017,8.7,Alma Boutique Hotel, Switzerland , Small details needing attention e g shower rail loose hairs on bed ,14, Very friendly and helpful staff,6,7.9,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 6 nights ', ' Submitted from a mobile device ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,7/18/2016,8.7,Alma Boutique Hotel, Cyprus , Room was very small,5, Nice breakfast very friendly staff excellent location Highly recommended for short visits,13,8.8,"[' Business trip ', ' Solo traveler ', ' 2 rooms ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,6/29/2016,8.7,Alma Boutique Hotel, Hungary , Basic breakfast little bit cold staff ,8, Location was very good room was comfortable quiet ,10,7.9,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 1 night ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,4/15/2016,8.7,Alma Boutique Hotel, Bulgaria , The bed isn t so comfortable it s not possible to lean ,14, The very friendly staff comfortable room excellent location,9,10.0,"[' Business trip ', ' Solo traveler ', ' Classic Single Room ', ' Stayed 4 nights ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,1/30/2016,8.7,Alma Boutique Hotel, Czech Republic , Very small room,4, Great location Great breakfast Very nice staff No annoyance with payment until checkout,14,8.3,"[' Business trip ', ' Solo traveler ', ' Deluxe Single Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,11/25/2015,8.7,Alma Boutique Hotel, Russia , That I need to leave this comfortable place ,10, Everything was excellent ,5,10.0,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,78,10/1/2015,8.7,Alma Boutique Hotel, Slovenia , Everything was great,4, Friendly staff location modern style,6,9.2,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 2 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,6/25/2017,8.4,Hilton Vienna Danube Waterfront, India , Billing issues Billed for breakfast when I didn t have it Billed room at 75 more than booking com when confronted said software issues Aircon not ok too hot Gave room suitable for 4 but when I asked for a single room but better view they wanted to charge me for it Close to river but away from activity and city centre metro is 10 minutes walk Staff at bar seems to too busy and hence courtesy not the 1st thing you will get,85, View from hotel Front desk help,7,6.3,"[' Business trip ', ' Solo traveler ', ' Standard Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,5/23/2017,8.4,Hilton Vienna Danube Waterfront, Switzerland , The Wi Fi is not free in 21st century Very bad experience surprisingly bad for the Hilton They messed up my reservation they confirmed twice that the breakfast was included The next day while having breakfast they came three times to discuss the confusion that they messed up the night before they gave us again another information which at this point I asked in writing because it was twice that already told me something that it was not true and they redirected me to reception where they gave me a third version I m coming for business to a hotel where I expect that at least staff is professional next time I ll take my business elsewhere ,119, The room was big,5,4.6,"[' Business trip ', ' Couple ', ' Standard Double Room ', ' Stayed 3 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,5/22/2017,8.4,Hilton Vienna Danube Waterfront, United States of America , First impressions werent ok The girl didnt know how to upgrade the room but she was sweet however being a hilton you expect more,25, Room were great with nice view,7,7.1,"[' Business trip ', ' Family with young children ', ' Standard Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,4/30/2017,8.4,Hilton Vienna Danube Waterfront, Saudi Arabia , The noise coming from the other rooms the cleaning staff didn t vacuum the floor daily ,18, The size of the room and the location is nice for a romantic getaway,15,7.5,"[' Business trip ', ' Solo traveler ', ' King Hilton Waterfront ', ' Stayed 7 nights ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,3/16/2017,8.4,Hilton Vienna Danube Waterfront, Denmark , It seems to be a little off center location so you need to walk a bit or find public transport to get to the city ,27, Very nice room and great breakfast Nice view over the river ,13,7.9,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,3/16/2017,8.4,Hilton Vienna Danube Waterfront, United Kingdom , My only negative point was the distance to the city centre Although public transport was fairly nearby ,19, Helpful staff clean and tidy always good views onto the river,12,9.6,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room with River View ', ' Stayed 3 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,3/7/2017,8.4,Hilton Vienna Danube Waterfront, United States of America , The location is away from the centers of interest in Vienna The location on the Danube was great but the Danube isn t especially pretty at least at this location Public transportation is convenient and got me everywhere I wanted to go quickly and easily It s a modern feeling hotel that could be many places in the world In Vienna that can be a negative as it doesn t give you the feel of the city ,79, I liked everything about the Hotel itself The restaurant was much better than I expected I didn t use the health club but there is one ,28,8.8,"[' Business trip ', ' Solo traveler ', ' Double Queen Waterfront ', ' Stayed 5 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,3/4/2017,8.4,Hilton Vienna Danube Waterfront, Czech Republic , The level of comfort did not correspond with the magnitude of price increase for executive room BESIDES the hotel charges extra for wi fi in a room The extra charge was waived for me only because I fainted at the reception when they informed me ,47, Rich breakfast is served on a bottom floor with nice view of Danube ,15,6.3,"[' Business trip ', ' Solo traveler ', ' Executive Double Room with Access to Executive Lounge ', ' Stayed 3 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,1/26/2017,8.4,Hilton Vienna Danube Waterfront, Netherlands , You have to pay for wifi which is a bit strange for a business hotel which charges already a lot for a room in my opinion ,28, Good location and nice facilities fitness pool and bar Rooms are very spacious and beds very comfy,18,8.3,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 2 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,1/18/2017,8.4,Hilton Vienna Danube Waterfront, Croatia , Sauna working hours would expect to work till midnight Was missing room cleaning on Sunday with new towels Air conditioner was blowing almost cold air when set to maximum 30c ,32, Great hotel close to underground and highway ,9,8.3,"[' Business trip ', ' Couple ', ' Standard Twin Room ', ' Stayed 4 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,12/19/2016,8.4,Hilton Vienna Danube Waterfront, Pakistan , Incidentally my wife who was accompanying me considered the location off putting because of its being located on the outskirts of the main town without any shopping opportunity close at hand ,33, Location beyond imagination ,5,10.0,"[' Business trip ', ' Family with young children ', ' Standard Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,12/9/2016,8.4,Hilton Vienna Danube Waterfront, Albania , The WiFi room service not granted diminishes the prestige of such a beautiful hotel To pay more attention to detail becomes important in this context a stupid trifle can drastically affects the liveability of this fantastic hotel,38, Everything was perfect Best professionalism and courtesy showed by all staff members Warm environment and friendly atmosphere ,19,10.0,"[' Business trip ', ' Couple ', ' Executive Double Room with Access to Executive Lounge ', ' Stayed 4 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,11/10/2016,8.4,Hilton Vienna Danube Waterfront, Romania , Huge room very cold I had to sleep with my sweater on even though the AC was on 30 degrees and running all night with the noise disturbance and all the inconvenience One of the few hotel where I have ever been and they do not have free wifi I had to pay 25 euro for 24 hours and the connection was dropping every 10 minutes garbage can in the restroom was broken I ordered room service and the soup had so much salt that I could only eat half of it and they charge extra 5 5 euro for room service ,104, Food at dinner and staff being polite,8,5.4,"[' Business trip ', ' Solo traveler ', ' Standard Twin Room ', ' Stayed 2 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,11/3/2016,8.4,Hilton Vienna Danube Waterfront, United Kingdom , The room allocated to me was not facing the riverfront which would be fine except it was unbearably noisy in the night due to passing traffic on the road and trains on the tracks next to the road I could not sleep for 2 nights and though I was shifted to a riverfront side room upon request I had to pay 20 Euros night extra If I had known about this problem before I would have chosen either the quieter room upfront or gone elsewhere ,87, Helpful staff eg provided me a power adapter for the duration of stay as I had forgotten mine changed my room a few days into the stay upon my request had a late night service for food etc ,40,7.5,"[' Business trip ', ' Solo traveler ', ' Standard Twin Room ', ' Stayed 5 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,10/7/2016,8.4,Hilton Vienna Danube Waterfront, Switzerland , No proper shower only bath tub with shower curtain very old fashion Waiter in the evening had very strong body odor Pasta dish was completely over cooked,28, Queen side beds Window which opens Location close to ship embarkation,12,7.5,"[' Business trip ', ' Solo traveler ', ' Double Queen Waterfront ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,9/22/2016,8.4,Hilton Vienna Danube Waterfront, Germany , The sauna is a joke only 70C no changing rooms There were hairs on my bed and they weren t mine Im the bathroom the front part of the counter had fallen off No free wifi,37, nice to be on the waterfront,7,4.2,"[' Business trip ', ' Solo traveler ', ' Double Queen Waterfront ', ' Stayed 1 night ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,9/21/2016,8.4,Hilton Vienna Danube Waterfront, Belgium , I prefer to have freshly baked eggs omelet For 25 EUR I would expect a cook that is making fresh eggs,22, Large room very convenient office space and a GREAT view ,12,10.0,"[' Business trip ', ' Solo traveler ', ' Double Queen Waterfront ', ' Stayed 1 night ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,8/4/2016,8.4,Hilton Vienna Danube Waterfront, Netherlands , Outdoor swimming pool only with limited beds observation ,10, Very nice location directly on bank of Danube Close to Prater and public transport,15,7.9,"[' Business trip ', ' Solo traveler ', ' Double Queen Waterfront ', ' Stayed 1 night ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,6/23/2016,8.4,Hilton Vienna Danube Waterfront, Netherlands , Distance from the underground But if you are not in hurry then I recommend the 30 minute walk to U1 stop Very enjoyable,24, Very nice location on the waterfront but not practical if the meetings are elsewhere as the closest U line is at 30 minute walk from the hotel Otherwise excellent hotel ,32,9.2,"[' Business trip ', ' Solo traveler ', ' Standard Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,6/7/2016,8.4,Hilton Vienna Danube Waterfront, United Kingdom , Pay for wifi is a bit ridiculous these days you need to register to HHonors to get free wifi Staff forgot some of my requests on the last day taxi early breakfast ,34, Large rooms very comfortable well equipped always clean Nice swimming pool and sauna View on the Danube is a plus Restaurant is good a bit expensive but good quality food Breakfast is really nice with a large selection ,40,8.8,"[' Business trip ', ' Solo traveler ', ' King Hilton Waterfront ', ' Stayed 6 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,5/20/2016,8.4,Hilton Vienna Danube Waterfront, Turkey , Room temprature is very cold mini heaters very noisy we could not use it in the night break fast is not good and the very expensive ,28, Danube is wonderfull from the window ,8,5.4,"[' Business trip ', ' Family with young children ', ' Double Queen Waterfront ', ' Stayed 7 nights ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,4/25/2016,8.4,Hilton Vienna Danube Waterfront, United Kingdom , Woken up most mornings before 8am by hoovering in the next rooms Little bit overzealous with the cleaning in the morning ,23, Very nice breakfast comfortable room and friendly staff Enjoyed my stay ,13,9.2,"[' Business trip ', ' Solo traveler ', ' Standard Twin Room ', ' Stayed 6 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,4/23/2016,8.4,Hilton Vienna Danube Waterfront, United Kingdom , The location near the football stadium offers no restaurants apart from the hotel itself You can get take aways of dubious quality in the shopping centre Otherwise you need to take the U bahn a handful of stops 10 minutes to the City centre,45, Huge room very spacious Outstanding value for money booked well in advance no refund under any circumstances Well connected for the U bahn and S bahn I will use again next year ,34,9.6,"[' Business trip ', ' Solo traveler ', ' Standard Twin Room ', ' Stayed 4 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,4/21/2016,8.4,Hilton Vienna Danube Waterfront, South Africa , Being charged for WiFi in the room and also being charged for parking Some not all of the restaurant staff were not very helpful ,26, The bed was wonderful the room spacious and the meals delicious The reception staff were super helpful and friendly ,21,9.6,"[' Business trip ', ' Group ', ' Double Queen Waterfront ', ' Stayed 1 night ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,4/4/2016,8.4,Hilton Vienna Danube Waterfront, Greece , Distance from the city center ,7, A fantastic view to the Danube Rooms are spacious and like the one I stayed had large windows overlooking the river No big buzz and certainly calm and relaxing ,31,8.8,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room with River View ', ' Stayed 1 night ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,3/28/2016,8.4,Hilton Vienna Danube Waterfront, Singapore , Not close to city and tourist attractions ,9, Good size room and bed for two persons using the room For three or four persons the room will be too crowded and bed too small although hotel staff commented that room is good for upto 4 persons ,40,6.7,"[' Business trip ', ' Couple ', ' Standard Double Room ', ' Stayed 5 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,3/3/2016,8.4,Hilton Vienna Danube Waterfront, United Kingdom , Biscuits in the bedrooms Tea bags none on first day Brighter lights in the rooms,16, Excellent attentive breakfast service Big bedrooms Great reception staff with humour and efficiency Fast taxi calling,17,9.2,"[' Business trip ', ' Solo traveler ', ' King Hilton Waterfront ', ' Stayed 2 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,1/15/2016,8.4,Hilton Vienna Danube Waterfront, United Arab Emirates , the restaurant where breakfast was served was thoroughly disorganized with nobody to show you to a table etc ,20, Good location and very friendly front office staff,9,5.0,"[' Business trip ', ' Solo traveler ', ' Double Queen Waterfront ', ' Stayed 3 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,12/14/2015,8.4,Hilton Vienna Danube Waterfront, Poland , free internet only in public areas additional fee per each 24h for internett access in the room if you want a fast connection the fee is even higher ,30, nice Staff comfortable room,5,6.3,"[' Business trip ', ' Solo traveler ', ' Standard Twin Room ', ' Stayed 2 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,11/8/2015,8.4,Hilton Vienna Danube Waterfront, South Africa , Staff overworked lots of large groups going through so they needed more people on hte desks They tried their best yet where limited by the volume of work,29, good location nice place good gym ,8,8.8,"[' Business trip ', ' Solo traveler ', ' King Hilton Waterfront ', ' Stayed 2 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,7/28/2017,8.4,Hilton Vienna Danube Waterfront, Trinidad and Tobago , The property was perfect ,6, Friendly and helpful staff and location on the Danube Will definately stay again Spa and other amenities are spot on ,22,10.0,"[' Business trip ', ' Family with young children ', ' Double Queen Waterfront ', ' Stayed 5 nights ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,6/4/2017,8.4,Hilton Vienna Danube Waterfront, United States of America , Friendlier staff more accommodating staff,6, Average staff and hotel,5,5.4,"[' Business trip ', ' Solo traveler ', ' Standard Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,2/19/2017,8.4,Hilton Vienna Danube Waterfront, Poland , paid wifi Expensive 10 euro per day High speed internet 24 Euro ,14, large comfortable rooms,4,8.3,"[' Business trip ', ' Family with young children ', ' Standard Twin Room ', ' Stayed 1 night ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,12/19/2016,8.4,Hilton Vienna Danube Waterfront, Serbia , The fact that the guests staying at the hotel have to pay for wifi and parking ,18, The location the hospitality of the staff spacious rooms,10,8.8,"[' Business trip ', ' Group ', ' Standard Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,12/18/2016,8.4,Hilton Vienna Danube Waterfront, Slovenia , Public transport closer to hotel location ,8, Wiev to the river Location Opportunities for joging ,10,7.5,"[' Business trip ', ' Couple ', ' King Hilton Waterfront ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,12/8/2016,8.4,Hilton Vienna Danube Waterfront, United Kingdom , No free internet The neighbourhood was not the most pleasant or picturesque ,14, River view was quite nice Room was big Nice and quiet ,13,6.3,"[' Business trip ', ' Solo traveler ', ' King Hilton Waterfront ', ' Stayed 2 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,12/8/2016,8.4,Hilton Vienna Danube Waterfront, Serbia , No free parking,4, No free wifi,4,10.0,"[' Business trip ', ' Group ', ' King Hilton Waterfront ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,12/4/2016,8.4,Hilton Vienna Danube Waterfront, Montenegro , Very poor location Wi Fi in the rooms is extra charged ,13, Rooms are very nice and the breakfast is excellent ,11,7.1,"[' Business trip ', ' Group ', ' Double Queen Executive Waterfront with Access to Executive Lounge ', ' Stayed 2 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,11/30/2016,8.4,Hilton Vienna Danube Waterfront, Italy , The wifi connection in the room was the 10 per 24hs and in 2016 this service must be included in the total cost ,25, Nice view on Danube,5,7.9,"[' Business trip ', ' Solo traveler ', ' Standard Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,11/30/2016,8.4,Hilton Vienna Danube Waterfront, Netherlands , reception was a bit unprofessional,6, comfortable room beautiful view,5,7.5,"[' Business trip ', ' Solo traveler ', ' Standard Twin Room ', ' Stayed 2 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,9/19/2016,8.4,Hilton Vienna Danube Waterfront, Albania , Check in and check out times,7, Very nice view very nice food very nice service ,11,9.2,"[' Business trip ', ' Solo traveler ', ' Standard Twin Room ', ' Stayed 1 night ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,8/15/2016,8.4,Hilton Vienna Danube Waterfront, Poland , Odd location of reception desk,6, Good restaurant at the riverfront,6,8.3,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,7/14/2016,8.4,Hilton Vienna Danube Waterfront, United Kingdom , Limited restaurant closed early without other options after arrived late ,12, Professional courteous staff,4,9.2,"[' Business trip ', ' Solo traveler ', ' King Hilton Waterfront ', ' Stayed 1 night ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,4/25/2016,8.4,Hilton Vienna Danube Waterfront, Canada , No free Wifi,4, Perfect room and breakfast,5,9.6,"[' Business trip ', ' Group ', ' Standard Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,4/24/2016,8.4,Hilton Vienna Danube Waterfront, China , Bad air conditioning Fixing Safe box twice ,9, Wonderful breakfast Nice person Amazing river seeing Qiute room ,11,9.2,"[' Business trip ', ' Couple ', ' Standard Double Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,3/17/2016,8.4,Hilton Vienna Danube Waterfront, Switzerland , WiFi should be free of charge,7, Nice and big spacious rooms and bathroom,8,8.8,"[' Business trip ', ' Solo traveler ', ' King Hilton Waterfront ', ' Stayed 2 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,12/9/2015,8.4,Hilton Vienna Danube Waterfront, Saudi Arabia , many items were not available in the the room and i had ti order it like toothbrush shaving ,20, Staff were friendly and cooperative,6,7.9,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room with River View ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,11/19/2015,8.4,Hilton Vienna Danube Waterfront, Romania , the parking place is unlightned and seems unsafe,9, the room was very comfortable and clean,8,6.7,"[' Business trip ', ' Solo traveler ', ' Standard Double Room ', ' Stayed 3 nights ']"
Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,239,11/2/2015,8.4,Hilton Vienna Danube Waterfront, Czech Republic , No internet in the rooms and i had to go to the executivei lounge to use the internet,19, I like the friendly staff and comfort,8,7.9,"[' Business trip ', ' Family with young children ', ' Double Queen Executive Waterfront with Access to Executive Lounge ', ' Stayed 1 night ']"
Harmoniegasse 5 7 09 Alsergrund 1090 Vienna Austria,101,6/13/2017,9.2,The Harmonie Vienna, France , it is far from the center and the public transport closer metro station 10 min walk ,18, The room was clean comfortable and big Breakfast war very good Good quality products and generous Hotel Personnel very helpful,21,8.3,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 1 night ']"
Harmoniegasse 5 7 09 Alsergrund 1090 Vienna Austria,101,2/19/2017,9.2,The Harmonie Vienna, United States of America , Wifi needed re registration every time I needed to use it on my iPhone i iPad ,18, Organic breakfast staff s hospitality vicinity to my business ,11,9.2,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 6 nights ', ' Submitted from a mobile device ']"
Harmoniegasse 5 7 09 Alsergrund 1090 Vienna Austria,101,11/13/2016,9.2,The Harmonie Vienna, Germany , Computer system very confusing took more than an hour to update details despite having given information well before ,20, Nice staff lovely pillow options spacious rooms breakfast brought to room for very small fee ,17,8.8,"[' Business trip ', ' Group ', ' Superior Double Room ', ' Stayed 3 nights ']"
Harmoniegasse 5 7 09 Alsergrund 1090 Vienna Austria,101,3/13/2016,9.2,The Harmonie Vienna, Italy , TV quite limited in choice and no pay per view Gym was minuscule although there was a warning of renovation work The bad note I planned to eat in the hotel after a long work meeting at 9 p m they told me they had no place in the restaurant since there was only 1 waitress 4 people total in the restaurant did not seem that busy and that they would not do room service because of that Ok I understand you are in troubles but all they did for me was telling to order something online I mean you got to be kidding me is this a 4 star or what If you have problems you should try to minimize the impact on guests rather than basically letting them on their own I don t think I will choose this hotel again ,145, Position Breakfast although I would have expected a real cappuccino not a coffee machine Room was nice and clean albeit a bit small,24,7.9,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 2 nights ']"
Harmoniegasse 5 7 09 Alsergrund 1090 Vienna Austria,101,2/28/2016,9.2,The Harmonie Vienna, Slovakia , Young Girls personal by check in have no good training One personal started my chek in in 1 2 minutes came second customer to make check out so she made decision let my check in to be and started to do check out for somebody else my case got another personal on duty,54, bed was very comfortable breakfast was good and enough,10,9.2,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 1 night ']"
Harmoniegasse 5 7 09 Alsergrund 1090 Vienna Austria,101,10/18/2015,9.2,The Harmonie Vienna, Italy , Rooms a little small but still ok Hotel is not that near the Metro but plenty of tram links direct into the centre,24, Completely new refurbished hotel with great staff and service Breakfast also good I would definitely return ,18,9.6,"[' Business trip ', ' Solo traveler ', ' Classic Double or Twin Room ', ' Stayed 1 night ']"
