Hotel_Address,Additional_Number_of_Scoring,Review_Date,Average_Score,Hotel_Name,Reviewer_Nationality,Negative_Review,Review_Total_Negative_Word_Counts,Positive_Review,Review_Total_Positive_Word_Counts,Reviewer_Score,Tags
Fizeaustraat 2 Oost 1097 SC Amsterdam Netherlands,188,9/25/2016,9.1,Hotel V Fizeaustraat, United Kingdom , Location is a good 20 mins into centre,9, throwback to 1974 with some style very nice corner room very comfy bed coffee machine nice bathroom very good breakfast fresh made to order,25,8.8,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Fizeaustraat 2 Oost 1097 SC Amsterdam Netherlands,188,9/21/2016,9.1,Hotel V Fizeaustraat, Germany , Only a bit of more polish on the room cleaning but nothing major Bike rental is a bit expensive Should offer 1 or 2 complimentary bottles of water Location is a bit out but you can rent bike and get metro tram ,44, Excellent spacious room Great decoration Friendly staff Beautiful hotel Bikes for rent One of the best breakfasts I ever had A steal for the price in Amsterdam the hotel is only 1 month old run to there while the price is still good ,45,9.6,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Fizeaustraat 2 Oost 1097 SC Amsterdam Netherlands,188,9/16/2016,9.1,Hotel V Fizeaustraat, United Kingdom , Nothing really except no gym,6, Can t fault it Only thing would be to include a gym but otherwise everything about this hotel was excellent Good location 5 mins walk to Amstel train station Great staff Very helpful and polite ,37,9.6,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Fizeaustraat 2 Oost 1097 SC Amsterdam Netherlands,188,4/26/2017,9.1,Hotel V Fizeaustraat, Belgium , Restaurant quite expensive,4, Sleep experience Top bed and pillows ,8,9.2,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Fizeaustraat 2 Oost 1097 SC Amsterdam Netherlands,188,3/23/2017,9.1,Hotel V Fizeaustraat, Finland , Room was bit dusty ,6, Good breakfast Good service Close to the station ,10,8.3,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
Fizeaustraat 2 Oost 1097 SC Amsterdam Netherlands,188,3/23/2017,9.1,Hotel V Fizeaustraat, Bulgaria , It would be great to have a gym or fitness,11, Great location character ambiance food and staff,8,9.6,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Fizeaustraat 2 Oost 1097 SC Amsterdam Netherlands,188,2/6/2017,9.1,Hotel V Fizeaustraat, Austria , toenail inside my fruit salad ,7, Nice atmosphere ,4,7.1,"[' Business trip ', ' Solo traveler ', ' Deluxe Double Room ', ' Stayed 2 nights ']"
Fizeaustraat 2 Oost 1097 SC Amsterdam Netherlands,188,1/29/2017,9.1,Hotel V Fizeaustraat, United Kingdom , Bed mattress a bit hard,6, Just about everything,4,10.0,"[' Business trip ', ' Couple ', ' Double Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Fizeaustraat 2 Oost 1097 SC Amsterdam Netherlands,188,1/13/2017,9.1,Hotel V Fizeaustraat, Germany , Internet didnt work in room,6, Big room and very comfortable,6,8.3,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
Fizeaustraat 2 Oost 1097 SC Amsterdam Netherlands,188,12/14/2016,9.1,Hotel V Fizeaustraat, Romania , Location is not the best A bit away from city center ,13, Very nice design Clean big room Very nice brakfast,10,8.3,"[' Business trip ', ' Solo traveler ', ' Double Room ', ' Stayed 1 night ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,7/16/2017,9.0,Crowne Plaza Amsterdam South, United States of America , Nothing This is a superb facility ,8, Absolutely wonderful Staff This is my 4th year staying here for a conference and I absolutely love it The Club level is a MUST as it gives you access to the private Club Room for breakfast Snacks and Happy Hour from 6 30am to 10pm There is always someone there Paola with a smile to assist you when needed They really make me feel special and welcome every time I visit This last time as I was checking in Stefan the bar tender came over to say Hi and asked if I would like him to make my favorite drink I was astounded he remembered And it was very good The Free WiFi is very good and fast enough for me to stream movies whenever I wanted to Location is spot on close enough for a leisurely 30 minute walk to the Rai or a 5 Uber if raining and within 5 minute walk of Amsterdam Zuid rail station to get to city center or anywhere you need ,170,10.0,"[' Business trip ', ' Solo traveler ', ' Club Double Room ', ' Stayed 7 nights ', ' Submitted from a mobile device ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,7/2/2017,9.0,Crowne Plaza Amsterdam South, Netherlands , Facilities were good but parking and breakfast extremely expensive even for the location Amsterdam Zuid Would advice to book without breakfast and grab some bite at railway station ,30, Facilities were good with adjacent underground parking,8,7.1,"[' Business trip ', ' Solo traveler ', ' Superior Twin Room ', ' Stayed 2 nights ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,6/19/2017,9.0,Crowne Plaza Amsterdam South, Belgium , I found the access and the indication to come by car very poor if you do not know the environment The price of the underground parking is very excessive and there is no reduction from the hotel I paid 60 for just leaving my car at night in the parking this is unacceptable ,55, The room and the bar ,7,6.3,"[' Business trip ', ' Solo traveler ', ' Superior Twin Room ', ' Stayed 1 night ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,3/11/2017,9.0,Crowne Plaza Amsterdam South, Luxembourg , The only thing that can be a bit disappointing is the surrounding area Of course you should know that this is far from the city centre and more like the business area of Amsterdam It is just that there is really nothing to see there in a walking distance But obviously not the problem of the hotel ,59, The staff was very nice especially the waiters in the restaurant what by the way has some very tasty food This is one of the few places where every employee was welcoming with a few words and they seemed to be happy working there The rooms looked nice I loved the leather couch and the wallpapers The hotel in general looks nice and clean really can t say anything bad about it The WIFI was surprisingly good ,79,7.9,"[' Business trip ', ' Couple ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,3/10/2017,9.0,Crowne Plaza Amsterdam South, Germany , A bit far from downtown Amsterdam but very close to Amsterdam Zud train station 8 minute train ride from the airport ,23, I arrived from a long flight from Shanghai at 5 am and the hotel was flexible enough to allow for an early check in They even called at 10 am to see if everything was OK unfortunately awakened me but they handled this beautifully by surprising me with a hand written apology note from the Manager and a bottle of nice chilled Cava when I returned from my room later that evening They even apologised again upon my check out ,82,9.6,"[' Business trip ', ' Solo traveler ', ' Superior Twin Room ', ' Stayed 1 night ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,2/17/2017,9.0,Crowne Plaza Amsterdam South, United Kingdom , The price is a bit on the high side for me to justify staying here to my boss ,20, Comfy bed Walk in shower Foreign TV available WIFI connect easily with no password Fitness room on Floor 2 had all I needed Reception staff very helpful gave me a toothpaste as I forgtoand a fitness pack for my gym session Nice bar restaurant area to relax in as well as the main restaurant ,56,9.2,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 2 nights ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,2/11/2017,9.0,Crowne Plaza Amsterdam South, United Kingdom , The price when we stayed was very high due to an event at the RAI conference centre All hotels were full and expensive ,25, The staff are friendly and go out of their way to make your stay enjoyable I loved all the facilities provided in the room for instance the fridge the ironing board iron The efficient shower and the lovely hot water on a freezing cold day The breakfast has a great choice of both hot and cold foods from all over the world and the service is efficiency with a smile The reception staff are particularly helpful offering to look after our bags after checkout whilst we did some last minute shopping Altogether a superb hotel ,97,9.6,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,2/4/2017,9.0,Crowne Plaza Amsterdam South, Israel , The shower head was terrible I was sad to see that I could get a better shower at home ,21, Staff was very nice and helpful I forgot toothpaste and they were able to provide Also everything was very clean The bed was comfortable too ,27,7.9,"[' Business trip ', ' Solo traveler ', ' Club Double Room ', ' Stayed 3 nights ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,12/8/2016,9.0,Crowne Plaza Amsterdam South, Ireland , Business center consisted of 2 pcs in an open area no pool,13, Spacious rooms with writing desks good variety of breakfast offerings location relatively close to train station very helpful staff at reception and bar restaurant,25,8.8,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,10/31/2016,9.0,Crowne Plaza Amsterdam South, United Kingdom , My room was quite hot even with the fan turned down ,13, Breakfast was good Hotel was very clean and I liked that they gave you a fresh water bottle in the room each day ,25,7.9,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 5 nights ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,10/24/2016,9.0,Crowne Plaza Amsterdam South, Ukraine , I didn t find cotton buds in my bathroom ,11, Despite of a big distance from down town it s just 5 minutes from railway and metro station Amsterdam Zuid It s 1 station from Airport by train and 15 minutes to down town by Metro M51 Very cozy and silent location I had one night on weekend Big and clean rooms Friendly staff Free Wi Fi ,59,9.2,"[' Business trip ', ' Solo traveler ', ' Superior Twin Room ', ' Stayed 1 night ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,10/11/2016,9.0,Crowne Plaza Amsterdam South, United Kingdom , That I only got to stay for one night ,11, From a friendly welcome on arrival to a very warm goodbye at check out everything either worked was clean or was comfortable ,24,10.0,"[' Business trip ', ' Solo traveler ', ' Superior Twin Room ', ' Stayed 1 night ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,10/10/2016,9.0,Crowne Plaza Amsterdam South, Netherlands , Parking was an issue the Q Park next door charged me Euro 120 for two days Also on one side of the hotel was a large construction site ,30, Easy access to and from the main highways No need to battle traffic going into town center The room was comfortable but pricy ,25,7.5,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 2 nights ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,7/20/2016,9.0,Crowne Plaza Amsterdam South, Hong Kong , room for improvement at room coffee bar toilet design too height of water closet toilet door position the breakfast food the coffee etc,24, room design is good and bed are comfort view of breakfast area is good,15,7.5,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 1 night ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,7/7/2016,9.0,Crowne Plaza Amsterdam South, New Zealand , Not a lot going on around the hotel fairly quiet during the weekend Expensive for travellers from NZ,19, looking for a rest and break from travelling so ideal ,12,9.2,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 2 nights ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,7/5/2016,9.0,Crowne Plaza Amsterdam South, United Kingdom , The breakfast was only average disappointing for the price of the stay No on site parking at all not even for 15 minutes to drop off my luggage before taking my car to a public car park For the standard of the hotel good I think it was too expensive for the location about 5Km from the city centre The over bath shower was rather pathetic very low water pressure I would have preferred a proper shower cubicle and no bath ,83, Easy to find Friendly staff Good location I was attending a conference at the RAI a 20 minute walk ,21,7.5,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 3 nights ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,6/8/2016,9.0,Crowne Plaza Amsterdam South, Cyprus , If you want a hotel close to the city center this may not be what you are looking for,20, Everything was perfect Friendly staff spacious and luxurious rooms excellent wi fi speed an reception No complains whatsoever,19,9.6,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 2 nights ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,6/8/2016,9.0,Crowne Plaza Amsterdam South, United States of America , Takes 30 minutes to take Tram 5 to get to the city it ends at 12 midnight not really a bad thing just something to be aware of ,30, Friendly staff fluent in English comfortable beds free water cookies and chocolates everyday great housekeeping service AC heat functions very well close to the Amsterdam Zuid South station take Tram 5 all the way into the city ,39,9.6,"[' Business trip ', ' Couple ', ' Superior Double Room ', ' Stayed 3 nights ', ' Submitted from a mobile device ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,1/31/2016,9.0,Crowne Plaza Amsterdam South, Saudi Arabia , Nothing it was a great experience apart from being 10 mins walk from train station and a small mall which was not that great of an experience when it was raining windy and 3 degrees at night ,39, Very friendly staff modern and clean If you are an IHG club member it s a plus you can order special neck supporting pillows they strive to make your experience the best ,34,9.2,"[' Business trip ', ' Couple ', ' King Room ', ' Stayed 3 nights ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,1/31/2016,9.0,Crowne Plaza Amsterdam South, United Kingdom , A little pricy compared to others ,8, Location very friendly and professional welcome from all staff Clean and very comfortable bedroom and en suite which set the scene for a good sleep Rooms are very quiet ,31,8.8,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 1 night ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,1/11/2016,9.0,Crowne Plaza Amsterdam South, France , Nothing rien nights niks nadat ,7, Not my first stay here and everything I come I get a friendly welcome back Small things like that canow make a huge difference ,26,10.0,"[' Business trip ', ' Solo traveler ', ' Superior Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,12/13/2015,9.0,Crowne Plaza Amsterdam South, Georgia , Though good for business district and schirpol not very close to center about 15 minutes by tram No 5 ,21, Rooms are big and functional desk good for work goof wifi expensive but nice breakfast tasty restaurant dishes helpful and pleasant staff ,24,8.8,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 2 nights ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,11/22/2015,9.0,Crowne Plaza Amsterdam South, Russia , But shower cabin is inconvenient the water from douche can flow to the floor of the bathroom due to design of the cabin and limited capacity of the water drain ,32, Modern hotel with fine location for business trips and frendly staff ,13,8.8,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 1 night ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,11/8/2015,9.0,Crowne Plaza Amsterdam South, Qatar , Two things I would like to emphasize 1 During our stay the A c in our room didn t work and it was getting really suffocating and hot The complaint was registered and it was taken care in 24 hrs Hats off to Mr Fischer the floor manager And 2 The location of the hotel is in a business Centre and hence you don t get to see any hotels or restaurants nearby which is a negative point But good for business people work at VU medical Centre and closer to Schipol airport ,95, The hotel was just awesome Especially the staff they were ready to render their services at any time Special referral to the Manager on the floor Mr Fischer who was active all the time The rooms and the food were excellent as well The hotel is good especially if you have work in VU medical Centre because it is just 10 15 min walk from the hotel To the city Centre it takes at least 30 min but well connected by the tram bus and metro ,88,9.2,"[' Business trip ', ' Group ', ' Superior Twin Room ', ' Stayed 4 nights ', ' Submitted from a mobile device ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,11/7/2015,9.0,Crowne Plaza Amsterdam South, Canada , It was all great until upon check out when the front desk personnel tried to charge for an extra night no show claiming the original reservation had not been changed I showed them the email confirmation of the revised booking on my phone and they asked me to forward to them before they reluctantly took off the charge Not the type of discussion you want to have when you have a flight to catch And it could have been easily avoided if they had mentioned the issue upon check in ,92, Overall a great stay except ,7,8.3,"[' Business trip ', ' Solo traveler ', ' Superior Double Room ', ' Stayed 3 nights ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,11/3/2015,9.0,Crowne Plaza Amsterdam South, United Kingdom , Shower in bedroom was too basic for this time Most hotels now have rainshower heads as standard Bit out of the way with not much around especially at weekend ,31, Very friendly staff Extremely comfortable bedding and was very quiet during my stay ,15,9.2,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,5/24/2017,9.0,Crowne Plaza Amsterdam South, Cyprus , Everything was actually perfect ,6, For the first time in Amsterdam I stayed in a hotel I have to no questions to ,19,10.0,"[' Business trip ', ' Couple ', ' Superior Double Room ', ' Stayed 4 nights ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,12/21/2016,9.0,Crowne Plaza Amsterdam South, United Kingdom , It could have been nearer to the airport but I doubt this can be addressed ,17, Staff attitude and food excellent Will definitely stay again ,11,9.2,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 1 night ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,10/13/2016,9.0,Crowne Plaza Amsterdam South, Netherlands , Would like more hangers in the room since I was staying there 8 days ,16, the bed was really confortable,6,7.5,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 8 nights ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,7/19/2016,9.0,Crowne Plaza Amsterdam South, Philippines , Slow cleaning service,4, Housekeeper Michael is excellent Very attentive to our needs The front desk staff are all wonderful ,18,10.0,"[' Business trip ', ' Group ', ' Superior Twin Room ', ' Stayed 6 nights ', ' Submitted from a mobile device ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,7/3/2016,9.0,Crowne Plaza Amsterdam South, Hong Kong , Meal is just average,5, Comfort and soft bed ,6,8.3,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,6/28/2016,9.0,Crowne Plaza Amsterdam South, United Kingdom , May be price was bit expensive,7, Comfort rooms location for my business next to canal Great breakfast,12,8.8,"[' Business trip ', ' Solo traveler ', ' Superior Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,6/2/2016,9.0,Crowne Plaza Amsterdam South, Canada , Need to check in and sign waiver to use the fitness centre ,14, Good advice on how to optimize free time and experience the city,13,8.3,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 6 nights ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,9/15/2015,9.0,Crowne Plaza Amsterdam South, Greece , value for money not great ,7, close to public transport quiet very professional and pleasant team ,12,9.2,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 4 nights ']"
George Gershwinlaan 101 Zuideramstel 1082 MT Amsterdam Netherlands,203,8/25/2015,9.0,Crowne Plaza Amsterdam South, United Kingdom , Breakfast as with all hotels is pricey at 22 ,11, Business central clean friendly efficient staff ,8,9.6,"[' Business trip ', ' Solo traveler ', ' Superior Double or Twin Room ', ' Stayed 1 night ', ' Submitted from a mobile device ']"
Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,757,7/15/2017,8.7,WestCord Fashion Hotel Amsterdam, Belgium , I have expected to have free slippers and bathrobe My first room had windows which couldn t be opened so I received an other room The offer for the breakfast is the same every day OK for few days but not for a week or more Good food in the restaurant but no diverse for lunch and dinner The receptionist didn t inform me about using the card room in the lift and I spent 5 minutes going up and down till somebody finally helped me to proceed properly ,91, Good room size for Amsterdam comfy bed facilities for tea coffee clean and quiet the orientation was to interieur court Breakfast very good and diverse fresh juices pancakes fruits meat warm and cold meal everything you need Also there is a nice restaurant I had a good onion soup for lunch and fish chips for dinner 5 minutes by foot till the tram 1 to Amsterdam city centre 20 25 min to Dam Square I enjoyed to stay there and I definitely recommend this hotel to all my friends ,91,8.3,"[' Business trip ', ' Solo traveler ', ' Large Double Room ', ' Stayed 3 nights ']"
Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,757,6/28/2017,8.7,WestCord Fashion Hotel Amsterdam, United Kingdom , Lighting in the room is a bit dark The food choice at the restaurant was so so Would have been nice to have breakfast hours last a bit longer say until 11 It is about a 20 min tram ride into the city centre So this can be a bit long but it is only 1 tram so easily done ,62, The staff at the hotel were excellent Cannot say enough about how great they were There is a great bar on the 10th floor and the bartender Julian is amazing Clean rooms Comfy beds Vast TV selection The train to the airport is quick only 1 stop away which is great ,53,8.8,"[' Business trip ', ' Solo traveler ', ' Large Twin Room ', ' Stayed 4 nights ']"
Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,757,5/18/2017,8.7,WestCord Fashion Hotel Amsterdam, Germany , The transparent bathroom doors leave no place for any privacy During Breakfast there was a real caos in the breakfast room,22, The room is nice comfortable bed nicely decorated Hotel frienly atmosphere at the Sky Bar,16,8.8,"[' Business trip ', ' Couple ', ' Large Double Room ', ' Stayed 2 nights ']"
Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,757,5/10/2017,8.7,WestCord Fashion Hotel Amsterdam, Israel , The mini bar is very small and not so cold impossible to store some products ,17, Good tram connection to the city center The room was very clean comfortable ,15,9.2,"[' Business trip ', ' Couple ', ' Large Double Room ', ' Stayed 5 nights ', ' Submitted from a mobile device ']"
Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,757,4/12/2017,8.7,WestCord Fashion Hotel Amsterdam, Netherlands , Electricity points laptop mobile poorly placed Very limited coffee capsules in room Light switches unhandy,16, Internet good Big Shower Bed comfortable Staff very helpful Parking on premise,13,8.3,"[' Business trip ', ' Solo traveler ', ' Large Twin Room ', ' Stayed 1 night ']"
Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,757,4/6/2017,8.7,WestCord Fashion Hotel Amsterdam, Hungary , On the top of the hotel there is a bar which was very loud from thursday ,18, Breakfast was delicious and sufficient The bed was comfortable Free coffe and tea in the room is very nice from the hotel Before check in and after check out luggage can be stored in a separated room ,39,7.1,"[' Business trip ', ' Couple ', ' Large Double Room ', ' Stayed 3 nights ']"
Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,757,4/2/2017,8.7,WestCord Fashion Hotel Amsterdam, Greece , The toilet is french style separated without lavabo and the spacious bathroom has a glass door no frosted and a window overlooking the room It is very inconvenient ,30, The room is very spacious and well decorated with excellent view with nice lighting and coffee tea facilities The breakfast is of very good quality It is located close to Lelylaan train station 8 minutes to the airport ,40,8.3,"[' Business trip ', ' Family with young children ', ' Large Twin Room ', ' Stayed 3 nights ']"
Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,757,3/15/2017,8.7,WestCord Fashion Hotel Amsterdam, United Kingdom , Unfortunately the mini bar wasn t working in my roomvery The use of the sauna and the bathrobes are not included in the price,25, I really liked the design of the hotel The room and the bathroom was clean and comfortable The staff was friendly they gave me tips what to check out in the city The gym is small but well equipped ,41,9.2,"[' Business trip ', ' Solo traveler ', ' Large Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,757,2/25/2017,8.7,WestCord Fashion Hotel Amsterdam, Croatia , The staff is not professional I opted for the spoil me package that was a huge dissapointment They state daily fruit and snacks while I actually got just a banana and 2 2x2cm brownies the first day and nothing the second The package also was supposed to include the late check out by 15h My card got blocked before 15 and I had to revisit the reception to get it working again This was not a problem for me but really shows that they are not in sync and have no idea who paid for the pavkage and who hasn t I had received the mineral water and shampoos only the first day and had to call the reception and ask for additional ones Even though the package said DAILY mineral water and toiletteries Then at about 14 15 even though i had the do not disturb sign on my door was in fact disturbed by the employee at the reception who said to me and I quote You know you have to check out I replied yes by 15 00 to what she said By 15 00 Okay No apologies nothing Not really on the level of a 4star hotel Finally I requested a company receipt on my email address in english First i got the normal invoice then i got the company one in dutch and had to double check it twice to arrive at the reception one last time and then I was told i cannot get it in english because i had already checked out My company has very strict rules regarding the receipts for the trips I take and without a propper one I would have to cover the expences by myself so this was a problem for me All in all I am very dissapointed by the service I received Would not stay here again not recommended The employees that were not helpful were mr Carol and trainees whose names i wont mention as they are still learning ,336, new has a nice pool and sauna but had to pay extra for it 10 Good breakfast clean ,20,5.8,"[' Business trip ', ' Solo traveler ', ' Large Double Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,757,1/31/2017,8.7,WestCord Fashion Hotel Amsterdam, United Kingdom , I found it quite rude how a member allowed another guest to cut in front of me in line completely disregarding me and not apologising for it I only had a small query and this was very off putting I usually stay in 5 s for this reason The facilities are generally similar however the service is what makes the difference They also weren t very helpful with small requests I tried to explain I only needed a car parking ticket for one day of the stay on a number of occasions On check out I was charged for 2 days The bathroom wasn t clean on arrival The towels in the bathroom were very thin ,118, The hotel itself was reasonably decorated The bathroom was nice The beds were comfortable and the sheets were very clean I didn t get chance to use the spa facilities which I usually do when travelling but they do have good opening hours ,45,5.4,"[' Business trip ', ' Group ', ' Large Twin Room ', ' Stayed 2 nights ', ' Submitted from a mobile device ']"
Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,757,12/27/2016,8.7,WestCord Fashion Hotel Amsterdam, United Kingdom , Guys I like your hotel and I wish to return next year However there are things that I wish if you could kindly look into Incident 1 None at the big reception at 8 PM and had to wait 10 minutes for check in The feedback was not received well and I felt like I shouldn t have told him so Remember other hotels have kiosk check in these days The check out was super quick and thank you Incident 2 Requested for a quite room far away from elevators and not near any frequent access areas and what I was allotted initially was a room next to the elevator and also next to a frequent access door which slams on every entry and exit I had to request for an alternate room and the second room was perfect Thanks for the gentleman for sorting it out but he could have read my comments from the online booking request Other hotels do read it out for me at the time of check in and they make sure I get something close to it Incident 3 I felt uninvited when the lady staff at the bar told me that she is unfortunately closed at 10 55 PM I thought the bar was open till 11 PM and all orders are honoured till 11 PM It s great if you could state that the kitchen closing time as a separate one However the gentleman at the reception was very friendly and helped me order a pizza that night Thank you Incident 4 One of the cleaning staff rejected my polite request to change my bed sheet stating that its not listed for change and she showed a lot of aggression when I asked her whom should I contact to get this done We all know when someone is angry However her fellow colleague another lady was kind enough to change the bed sheets and please convey my sincerest thanks for help time and help Thanks and all the best ,339, Comfy room top notch mini bar nice view from room great mattress nice coffee maker and few committed staffs who made sure that all my little concerns are addressed with great satisfaction ,34,8.8,"[' Business trip ', ' Solo traveler ', ' Large Double Room ', ' Stayed 2 nights ']"
Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,757,12/9/2016,8.7,WestCord Fashion Hotel Amsterdam, United Kingdom , If you re a light sleeper probably ask to not have a room at the front of hotel passing trams can occasionally disturb The restaurant is a bit dark and having catwalk videos playing is a bit much at breakfast ,42, Large selection breakfast foods and drinks Rapid table clearing keeps availability constant so no waiting even the busy hour of 8 9am Reception Bar very comfortable and great staff Walk in showers are very spacious airy light and have a refreshing ambiance Beds and bedding were very comfortable and felt luxurious Room air control was easy to use and kept room both warm and cool as required A brisk 20 min walk or 5 min taxi ride to Leidseplein makes this perfect location for quick in out of the city 5 min walk to the station for direct train to from Schiphol Very safe neighbourhood ,107,9.2,"[' Business trip ', ' Group ', ' Large Double Room ', ' Stayed 2 nights ']"
Hendrikje Stoffelstraat 1 Slotervaart 1058 GC Amsterdam Netherlands,757,12/6/2016,8.7,WestCord Fashion Hotel Amsterdam, United Kingdom , The hotel was a little out of Amsterdam city centre however the tram was a short walk away and easy to navigate ,24, Very friendly and helpful staff combined with great facilities and comfortable rooms ,14,8.8,"[' Business trip ', ' Couple ', ' Large Double Room ', ' Stayed 5 nights ']"
